"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID"
"CHEMBL189886";"BENZIL";"0";"210.23";"0";"2.75";"1";"O=C(C(=O)c1ccccc1)c2ccccc2";"Ki";"'>'";"100000";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1816216";"Inhibition of human acetylcholinesterase using acetylthiocholine as substrate by spectrophotometry";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1811796";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2011";""
"CHEMBL116649";"";"0";"231.13";"0";"1.72";"36";"FC(F)(F)Oc1ccc2NC(=O)C(=O)c2c1";"Ki";"'>'";"100000";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL918629";"Inhibition of human AChE";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144473";"1";"Scientific Literature";"J. Med. Chem.";"2007";""
"CHEMBL1237174";"HYDRAZINE";"0";"32.05";"0";"-1.18";"HYDRAZINE";"NN";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909212";"DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)";"B";"BAO_0000219";"cell-based format";"";"";"";"HEK293";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307715"
"CHEMBL334255";"CETYLPYRIDINIUM BROMIDE";"0";"384.45";"1";"6.46";"CETYLPYRIDINIUM BROMIDE";"[Br-].CCCCCCCCCCCCCCCC[n+]1ccccc1";"Ki";"";"";"";"";"";"Note: corresponding IC50 reported as Active";"";"";"";"";"";"False";"CHEMBL1909212";"DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)";"B";"BAO_0000219";"cell-based format";"";"";"";"HEK293";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307715"
"CHEMBL1812847";"";"0";"240.26";"0";"2.26";"2, Oxanilide";"O=C(Nc1ccccc1)C(=O)Nc2ccccc2";"Ki";"'>'";"100000";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1816216";"Inhibition of human acetylcholinesterase using acetylthiocholine as substrate by spectrophotometry";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1811796";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2011";""
"CHEMBL1812848";"";"0";"274.37";"0";"3.62";"3";"O=C(Sc1ccccc1)C(=O)Sc2ccccc2";"Ki";"'>'";"100000";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1816216";"Inhibition of human acetylcholinesterase using acetylthiocholine as substrate by spectrophotometry";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1811796";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2011";""
"CHEMBL683";"CLOFIBRIC ACID";"0";"214.65";"0";"2.58";"CLOFIBRIC ACID";"CC(C)(Oc1ccc(Cl)cc1)C(=O)O";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909212";"DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)";"B";"BAO_0000219";"cell-based format";"";"";"";"HEK293";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307715"
"CHEMBL1454946";"FLUBENDAZOLE";"0";"313.29";"0";"3.11";"FLUBENDAZOLE";"COC(=O)Nc1nc2cc(ccc2[nH]1)C(=O)c3ccc(F)cc3";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909212";"DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)";"B";"BAO_0000219";"cell-based format";"";"";"";"HEK293";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307715"
"CHEMBL954";"ENCLOMIPHENE";"4";"405.97";"1";"6.56";"CLOMIPHENE";"CCN(CC)CCOc1ccc(cc1)\C(=C(\Cl)/c2ccccc2)\c3ccccc3";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909212";"DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)";"B";"BAO_0000219";"cell-based format";"";"";"";"HEK293";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307715"
"CHEMBL192592";"";"0";"380.08";"0";"4.4";"7 (5,5'-dibromo-2,2'-thenil)";"Brc1ccc(s1)C(=O)C(=O)c2ccc(Br)s2";"Ki";"'>'";"100000";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL838859";"Inhibition of 1 mM acetylthiocholine (AcTCh) binding to human Acetylcholinesterase";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141162";"1";"Scientific Literature";"J. Med. Chem.";"2005";""
"CHEMBL521935";"";"0";"527.72";"2";"7.24";"3j";"C(Cc1cccc(CCNc2c3CCCCc3nc4ccccc24)n1)Nc5c6CCCCc6nc7ccccc57";"Ki";"'='";"0.768";"nM";"9.12";"";"";"UO_0000065";"17.27";"0.31";"1.87";"14.53";"False";"CHEMBL1002717";"Inhibition of human recombinant AChE";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150386";"1";"Scientific Literature";"J. Med. Chem.";"2008";""
"CHEMBL445454";"";"0";"562.81";"2";"6.46";"3h";"C(CNc1c2CCCCc2nc3ccccc13)CN4CCN(CCCNc5c6CCCCc6nc7ccccc57)CC4";"Ki";"'='";"0.1359";"nM";"9.87";"";"";"UO_0000065";"17.53";"0.32";"3.41";"17.52";"False";"CHEMBL1002717";"Inhibition of human recombinant AChE";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150386";"1";"Scientific Literature";"J. Med. Chem.";"2008";""
"CHEMBL490060";"";"0";"535.78";"2";"7.56";"3e";"CCN(CCCCNc1c2CCCCc2nc3ccccc13)CCCNc4c5CCCCc5nc6ccccc46";"Ki";"'='";"0.162";"nM";"9.79";"";"";"UO_0000065";"18.27";"0.33";"2.23";"18.44";"False";"CHEMBL1002717";"Inhibition of human recombinant AChE";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150386";"1";"Scientific Literature";"J. Med. Chem.";"2008";""
"CHEMBL501587";"";"0";"566.82";"2";"7.76";"3a";"CC(=O)N(CCCCNc1c2CCCCc2nc3ccccc13)CCCSc4c5CCCCc5nc6ccccc46";"Ki";"'='";"27.95";"nM";"7.55";"";"";"UO_0000065";"13.33";"0.25";"-0.21";"13";"False";"CHEMBL965669";"Inhibition of human AChE";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150386";"1";"Scientific Literature";"J. Med. Chem.";"2008";""
"CHEMBL181207";"";"0";"410.51";"0";"3.2";"23";"COc1cc2CC(Oc3cccc(c3)C(C)N4CCN(C)CC4)C(=O)c2cc1OC";"Ki";"'='";"77.66";"nM";"7.11";"";"";"UO_0000065";"17.32";"0.32";"3.91";"13.88";"False";"CHEMBL3069984";"Binding affinity to acetylcholinesterase (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3046949";"1";"Scientific Literature";"Med Chem Res";"2013";""
"CHEMBL1567463";"CHOLINE ALFOSCERATE";"3";"257.22";"0";"-1.45";"CHOLINE ALFOSCERATE";"C[N+](C)(C)CCOP(=O)([O-])OC[C@H](O)CO";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909212";"DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)";"B";"BAO_0000219";"cell-based format";"";"";"";"HEK293";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307715"
"CHEMBL856";"PRIMIDONE";"4";"218.26";"0";"0.54";"PRIMIDONE";"CCC1(C(=O)NCNC1=O)c2ccccc2";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909212";"DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)";"B";"BAO_0000219";"cell-based format";"";"";"";"HEK293";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307715"
"CHEMBL1732";"DIHYDROERGOTAMINE";"4";"583.69";"1";"2.08";"DIHYDROERGOTAMINE";"CN1C[C@@H](C[C@H]2[C@H]1Cc3c[nH]c4cccc2c34)C(=O)N[C@]5(C)O[C@@]6(O)[C@@H]7CCCN7C(=O)[C@H](Cc8ccccc8)N6C5=O";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909212";"DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)";"B";"BAO_0000219";"cell-based format";"";"";"";"HEK293";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307715"
"CHEMBL1626";"CLEMASTINE";"4";"343.9";"1";"5.1";"CLEMASTINE";"CN1CCC[C@@H]1CCO[C@](C)(c2ccccc2)c3ccc(Cl)cc3";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909212";"DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)";"B";"BAO_0000219";"cell-based format";"";"";"";"HEK293";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307715"
"CHEMBL1172";"DESLORATADINE";"4";"310.83";"0";"4.02";"DESLORATADINE";"Clc1ccc2C(=C3CCNCC3)c4ncccc4CCc2c1";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909212";"DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)";"B";"BAO_0000219";"cell-based format";"";"";"";"HEK293";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307715"
"CHEMBL472776";"";"0";"379.5";"0";"4.29";"44";"COc1cc2CC(Cc3cccc(CN4CCCCC4)c3)C(=O)c2cc1OC";"Ki";"'='";"59.34";"nM";"7.23";"";"";"UO_0000065";"19.04";"0.35";"2.94";"18.64";"False";"CHEMBL3069984";"Binding affinity to acetylcholinesterase (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3046949";"1";"Scientific Literature";"Med Chem Res";"2013";""
"CHEMBL183184";"";"0";"397.47";"0";"3.28";"19";"COc1cc2CC(Oc3cccc(c3)C(C)N4CCOCC4)C(=O)c2cc1OC";"Ki";"'='";"118.04";"nM";"6.93";"";"";"UO_0000065";"17.43";"0.33";"3.65";"12.11";"False";"CHEMBL3069984";"Binding affinity to acetylcholinesterase (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3046949";"1";"Scientific Literature";"Med Chem Res";"2013";""
"CHEMBL180483";"";"0";"367.45";"0";"3.49";"12";"COc1cc2CC(Oc3ccc(CN4CCCC4)cc3)C(=O)c2cc1OC";"Ki";"'='";"257.1";"nM";"6.59";"";"";"UO_0000065";"17.93";"0.33";"3.1";"13.73";"False";"CHEMBL3069984";"Binding affinity to acetylcholinesterase (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3046949";"1";"Scientific Literature";"Med Chem Res";"2013";""
"CHEMBL435897";"";"0";"341.41";"0";"2.95";"4";"COc1cc2CC(Oc3ccc(CN(C)C)cc3)C(=O)c2cc1OC";"Ki";"'='";"208.77";"nM";"6.68";"";"";"UO_0000065";"19.57";"0.36";"3.73";"13.92";"False";"CHEMBL3069984";"Binding affinity to acetylcholinesterase (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3046949";"1";"Scientific Literature";"Med Chem Res";"2013";""
"CHEMBL600230";"";"0";"270.36";"0";"4.02";"3";"CCNC(=O)N1c2ccccc2Sc3ccccc13";"Ki";"'='";"1450000";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1068998";"Inhibition of human recombinant AChE by modified Ellman's spectrophotometric method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157634";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2010";""
"CHEMBL592430";"";"0";"298.41";"0";"4.8";"6";"CCCCNC(=O)N1c2ccccc2Sc3ccccc13";"Ki";"";"";"";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL1068998";"Inhibition of human recombinant AChE by modified Ellman's spectrophotometric method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157634";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2010";""
"CHEMBL175555";"";"0";"538.81";"2";"7.85";"2d";"CN(CCCCSc1c2CCCCc2nc3ccccc13)CCCNc4c5CCCCc5nc6ccccc46";"Ki";"'='";"3.99";"nM";"8.4";"";"";"UO_0000065";"15.59";"0.29";"0.55";"20.46";"False";"CHEMBL1002717";"Inhibition of human recombinant AChE";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150386";"1";"Scientific Literature";"J. Med. Chem.";"2008";""
"CHEMBL223254";"";"0";"175.19";"0";"1.44";"47";"Cc1ccc(C)c2C(=O)C(=O)Nc12";"Ki";"'>'";"100000";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL918629";"Inhibition of human AChE";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144473";"1";"Scientific Literature";"J. Med. Chem.";"2007";""
"CHEMBL191796";"";"0";"300.23";"0";"2.57";"29";"[O-][N+](=O)c1cccc(c1)C(=O)C(=O)c2cccc(c2)[N+](=O)[O-]";"Ki";"'>'";"100000";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL829841";"Inhibition constant against human Acetylcholinesterase (hAcChE) using acetylthiocholine (AcTCh) as substrate";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143603";"1";"Scientific Literature";"J. Med. Chem.";"2005";""
"CHEMBL191676";"";"0";"296.37";"0";"2.88";"35";"CN(C)c1ccc(cc1)C(=O)C(=O)c2ccc(cc2)N(C)C";"Ki";"'>'";"100000";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL829841";"Inhibition constant against human Acetylcholinesterase (hAcChE) using acetylthiocholine (AcTCh) as substrate";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143603";"1";"Scientific Literature";"J. Med. Chem.";"2005";""
"CHEMBL373715";"";"0";"195.6";"0";"1.78";"55";"Cc1ccc(Cl)c2C(=O)C(=O)Nc12";"Ki";"'>'";"100000";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL918629";"Inhibition of human AChE";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144473";"1";"Scientific Literature";"J. Med. Chem.";"2007";""
"CHEMBL362996";"";"0";"342.35";"0";"3.82";"37";"O=C(C(=O)c1ccc(cc1)C(=O)C(=O)c2ccccc2)c3ccccc3";"Ki";"'>'";"100000";"nM";"";"";"";"UO_0000065";"";"";"";"";"True";"CHEMBL829841";"Inhibition constant against human Acetylcholinesterase (hAcChE) using acetylthiocholine (AcTCh) as substrate";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143603";"1";"Scientific Literature";"J. Med. Chem.";"2005";""
"CHEMBL1902627";"CLORPRENALINE";"0";"213.71";"0";"2.37";"CLORPRENALINE";"CC(C)NCC(O)c1ccccc1Cl";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909212";"DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)";"B";"BAO_0000219";"cell-based format";"";"";"";"HEK293";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307715"
"CHEMBL566534";"ARTEMETHER";"4";"298.38";"0";"2.84";"ARTEMETHER";"CO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]24OO3";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909212";"DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)";"B";"BAO_0000219";"cell-based format";"";"";"";"HEK293";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307715"
"CHEMBL398109";"";"0";"220.27";"0";"2.86";"19";"O=C1C(=O)c2sccc2c3ccsc13";"Ki";"'>'";"100000";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL900099";"Inhibition of human acetylcholinesterase 1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138234";"1";"Scientific Literature";"J. Med. Chem.";"2007";""
"CHEMBL235290";"";"0";"215.21";"0";"0.73";"13";"O=C1N2CCCc3cccc(C(=O)C1=O)c23";"Ki";"'>'";"100000";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL900099";"Inhibition of human acetylcholinesterase 1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138234";"1";"Scientific Literature";"J. Med. Chem.";"2007";""
"CHEMBL235288";"";"0";"146.14";"0";"0.99";"9";"O=C1Cc2ccccc2C1=O";"Ki";"'>'";"100000";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL900099";"Inhibition of human acetylcholinesterase 1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138234";"1";"Scientific Literature";"J. Med. Chem.";"2007";""
"CHEMBL241694";"ETHISTERONE";"3";"312.45";"0";"3.88";"ETHISTERONE";"C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@@]4(C)[C@H]3CC[C@@]4(O)C#C";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909212";"DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)";"B";"BAO_0000219";"cell-based format";"";"";"";"HEK293";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307715"
"CHEMBL495711";"";"0";"402.5";"0";"2.74";"3a";"N[C@@H](Cc1ccccc1)C(=O)NCC(=O)Nc2c3CCCCc3nc4ccccc24";"Ki";"'='";"1908";"nM";"5.72";"";"";"UO_0000065";"14.21";"0.26";"2.98";"5.89";"False";"CHEMBL997710";"Inhibition of human recombinant AChE";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141710";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";""
"CHEMBL508778";"";"0";"555.68";"2";"5.18";"3g";"CC(C)(C)OC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCC(=O)Nc3c4CCCCc4nc5ccccc35";"Ki";"'='";"7970";"nM";"5.1";"";"";"UO_0000065";"9.18";"0.17";"-0.08";"4.07";"False";"CHEMBL997710";"Inhibition of human recombinant AChE";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141710";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";""
"CHEMBL522286";"";"0";"516.69";"2";"7.44";"3m";"C(Cc1cocc1CCNc2c3CCCCc3nc4ccccc24)Nc5c6CCCCc6nc7ccccc57";"Ki";"'='";"13.27";"nM";"7.88";"";"";"UO_0000065";"15.25";"0.28";"0.44";"12.51";"False";"CHEMBL1002717";"Inhibition of human recombinant AChE";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150386";"1";"Scientific Literature";"J. Med. Chem.";"2008";""
"CHEMBL490264";"";"0";"526.73";"2";"7.85";"3i";"C(Cc1cccc(CCNc2c3CCCCc3nc4ccccc24)c1)Nc5c6CCCCc6nc7ccccc57";"Ki";"'='";"1.718";"nM";"8.77";"";"";"UO_0000065";"16.64";"0.3";"0.91";"17.59";"False";"CHEMBL1002717";"Inhibition of human recombinant AChE";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150386";"1";"Scientific Literature";"J. Med. Chem.";"2008";""
"CHEMBL482512";"";"0";"524.78";"2";"7.5";"3b";"C(CCNc1c2CCCCc2nc3ccccc13)CNCCCSc4c5CCCCc5nc6ccccc46";"Ki";"'='";"2.672";"nM";"8.57";"";"";"UO_0000065";"16.34";"0.31";"1.07";"17.2";"False";"CHEMBL1002717";"Inhibition of human recombinant AChE";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150386";"1";"Scientific Literature";"J. Med. Chem.";"2008";""
"CHEMBL504571";"";"0";"693.89";"2";"5.97";"3k";"CC(C)(C)OC(=O)N[C@@H](CCC(=O)NCCNc1c2CCCCc2nc3ccccc13)C(=O)NCCNc4c5CCCCc5nc6ccccc46";"Ki";"'='";"15.4";"nM";"7.81";"";"";"UO_0000065";"11.26";"0.21";"1.84";"5.34";"False";"CHEMBL997710";"Inhibition of human recombinant AChE";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141710";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";""
"CHEMBL499224";"";"0";"551.78";"2";"6.53";"3g";"OCCN(CCCCNc1c2CCCCc2nc3ccccc13)CCCNc4c5CCCCc5nc6ccccc46";"Ki";"'='";"0.1191";"nM";"9.92";"";"";"UO_0000065";"17.99";"0.33";"3.39";"13.54";"False";"CHEMBL1002717";"Inhibition of human recombinant AChE";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150386";"1";"Scientific Literature";"J. Med. Chem.";"2008";""
"CHEMBL338755";"";"0";"507.73";"2";"6.78";"2b";"CN(CCCNc1c2CCCCc2nc3ccccc13)CCCNc4c5CCCCc5nc6ccccc46";"Ki";"'='";"0.54";"nM";"9.27";"";"";"UO_0000065";"18.25";"0.33";"2.49";"17.46";"False";"CHEMBL1002717";"Inhibition of human recombinant AChE";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150386";"1";"Scientific Literature";"J. Med. Chem.";"2008";""
